player_api_id,player_name,altura,peso_incial,peso_final,primeira_data,primeiro_overall,ultima_data,ultimo_overall,idade_inicial,idade_final
215307,Jonathan Ligali,182.88,190,190,2007-02-22,53.0,2016-06-02,68.0,15,25
215311,Luca Veronese,187.96,159,159,2007-02-22,63.0,2014-02-07,62.0,16,23
215369,Lucas Bijker,175.26,163,163,2007-02-22,63.0,2016-02-04,67.0,13,22
215384,Ross Barkley,187.96,168,168,2007-02-22,68.0,2016-01-21,80.0,13,22
215405,Kevin Garcia,175.26,165,165,2007-02-22,52.0,2014-03-14,67.0,17,24
215411,Marco Da Silva,182.88,159,159,2007-02-22,56.0,2015-01-16,56.0,14,22
215412,Fouad Rachid,162.56,126,126,2007-02-22,55.0,2013-09-20,62.0,15,21
215415,Rob Schoofs,180.34,150,150,2007-02-22,65.0,2016-04-28,69.0,12,22
215418,Leroy Labylle,175.26,159,159,2007-02-22,63.0,2014-03-28,63.0,15,23
215419,Anthony Limbombe,177.8,159,159,2007-02-22,63.0,2016-04-28,70.0,12,21
215551,Scott Allan,177.8,148,148,2007-02-22,42.0,2016-01-21,66.0,15,24
215584,David Lopez,185.42,183,183,2007-02-22,60.0,2016-05-05,76.0,17,26
215711,Dionisio Villalba,182.88,181,181,2007-02-22,61.0,2014-11-14,62.0,17,24
215723,Marco Capuano,185.42,176,176,2007-02-22,61.0,2015-09-21,71.0,15,23
215725,Alessandro Longhi,185.42,168,168,2007-02-22,50.0,2016-04-21,69.0,17,26
215766,Jeff Louis,170.18,163,163,2007-02-22,61.0,2016-05-05,70.0,14,23
215768,Ezequiel Rescaldani,190.5,183,183,2007-02-22,70.0,2016-01-21,69.0,14,23
215780,Stewart Carswell,175.26,157,157,2007-02-22,49.0,2015-01-16,57.0,13,21
215798,Lavyin Kurzawa,182.88,163,163,2007-02-22,60.0,2015-09-21,80.0,14,23
215804,Elias Kachunga,177.8,163,163,2007-02-22,59.0,2016-01-07,69.0,14,23
215823,Pierre Sagna,182.88,168,168,2007-02-22,67.0,2015-11-06,68.0,16,25
215927,Juan Carlos,177.8,159,159,2007-02-22,64.0,2016-03-31,72.0,16,26
215930,Jordan Slew,190.5,179,179,2007-02-22,61.0,2016-05-12,57.0,14,23
215931,Mathias Pogba,190.5,192,192,2007-02-22,58.0,2016-04-07,62.0,16,25
228982,Bruno Uvini,187.96,187,187,2007-02-22,63.0,2015-12-10,70.0,15,24
229610,Mathieu Debisschop,177.8,159,159,2007-02-22,59.0,2013-03-01,62.0,22,29
229723,Ondrej Petrak,185.42,174,174,2007-02-22,68.0,2016-03-24,67.0,14,24
229737,Lukasz Sierpina,175.26,150,150,2007-02-22,56.0,2016-03-31,64.0,18,28
229759,Marvin Plattenhardt,180.34,168,168,2007-02-22,60.0,2016-03-24,76.0,15,24
229778,Lewis Horner,180.34,165,165,2007-02-22,51.0,2016-04-21,54.0,15,24
229803,Rodrigo Andres Battaglia,187.96,174,174,2007-02-22,65.0,2016-05-26,69.0,15,24
229844,Ola John,177.8,174,174,2007-02-22,60.0,2016-04-21,73.0,14,23
229855,Mathieu Deplagne,182.88,172,172,2007-02-22,56.0,2016-02-18,66.0,15,24
230133,Navarone Foor,170.18,134,134,2007-02-22,54.0,2016-03-10,69.0,15,24
230190,Felipe Anderson,175.26,154,154,2007-02-22,69.0,2016-05-05,79.0,13,23
230476,Gino Peruzzi,177.8,163,163,2007-02-22,54.0,2016-03-03,74.0,14,23
230819,Kevin Holt,185.42,154,154,2007-02-22,55.0,2016-03-10,56.0,14,23
230825,Lorenzo Lollo,180.34,165,165,2007-02-22,64.0,2016-05-12,71.0,16,25
230900,Nicolas Benezet,172.72,134,134,2007-02-22,62.0,2016-04-28,74.0,15,25
230910,Markus Mendler,172.72,159,159,2007-02-22,61.0,2015-05-08,62.0,14,22
230982,Raphael Varane,190.5,172,172,2007-02-22,63.0,2015-10-23,82.0,13,22
230993,Raul Rodriguez,182.88,163,163,2007-02-22,61.0,2015-10-16,73.0,19,28
231006,Junior Kabananga,187.96,201,201,2007-02-22,63.0,2015-05-08,67.0,17,26
231093,Karim Laribi,175.26,148,148,2007-02-22,55.0,2016-05-05,69.0,15,25
231133,Mirko Bigazzi,182.88,159,159,2007-02-22,56.0,2015-09-21,63.0,17,26
231176,Leonardo Pavoletti,187.96,187,187,2007-02-22,66.0,2016-05-12,75.0,18,27
231199,Paul-Georges Ntep,180.34,165,165,2007-02-22,62.0,2016-03-03,79.0,14,23
231592,Aaron Mooy,175.26,150,150,2007-02-22,60.0,2016-02-04,75.0,16,25
231614,Leandro Di Gregorio,172.72,150,150,2007-02-22,50.0,2016-03-24,58.0,14,24
231638,Dzikamai Andre Gwaze,177.8,157,157,2007-02-22,55.0,2015-10-30,55.0,17,26
231652,Thilo Leugers,182.88,161,161,2007-02-22,57.0,2014-05-16,63.0,16,23
231674,Erik Cummins,185.42,176,176,2007-02-22,63.0,2015-05-01,64.0,18,26
231753,Frederik Soerensen,193.04,194,194,2007-02-22,72.0,2016-03-31,74.0,14,23
231801,Robert Brady,175.26,152,152,2007-02-22,62.0,2016-05-12,75.0,15,24
231804,Ravel Morrison,175.26,157,157,2007-02-22,64.0,2016-05-12,76.0,14,23
231811,Raoul Loe,193.04,183,183,2007-02-22,65.0,2016-02-04,71.0,18,27
231977,Alberto Perea,175.26,146,146,2007-02-22,65.0,2015-07-03,66.0,16,24
232094,Declan Gallagher,195.58,190,190,2007-02-22,53.0,2013-02-15,58.0,16,22
232096,Tobias Haitz,187.96,179,179,2007-02-22,61.0,2014-04-18,61.0,15,22
232103,Ahmed Musa,167.64,152,152,2007-02-22,65.0,2016-05-05,76.0,14,23
232110,Simone Rapp,193.04,183,183,2007-02-22,60.0,2016-04-28,61.0,14,23
232143,Martin Polacek,198.12,209,209,2007-02-22,58.0,2016-04-07,59.0,16,26
232152,Gianluca Hossmann,175.26,161,161,2007-02-22,56.0,2016-04-14,59.0,15,25
232164,Edivandio,182.88,168,168,2007-02-22,59.0,2014-04-04,61.0,16,23
232253,Benik Afobe,182.88,170,170,2007-02-22,65.0,2016-02-19,73.0,14,23
232299,Hannes van der Bruggen,180.34,159,159,2007-02-22,54.0,2016-03-24,70.0,13,22
237534,Henk Dijkhuizen,177.8,165,165,2007-02-22,64.0,2015-09-21,66.0,14,23
237541,Felix Klaus,177.8,174,174,2007-02-22,63.0,2016-01-07,72.0,14,23
237542,Johannes Geis,180.34,179,179,2007-02-22,56.0,2016-04-28,79.0,13,22
237562,Connor Ripley,190.5,212,212,2007-02-22,61.0,2016-06-09,62.0,14,23
237563,Stuart Armstrong,182.88,165,165,2007-02-22,53.0,2016-04-14,70.0,14,24
237602,Luka Krajnc,187.96,190,190,2007-02-22,64.0,2015-11-19,69.0,12,21
237606,Leandro Daniel Paredes,180.34,165,165,2007-02-22,62.0,2016-05-12,74.0,12,21
237610,Miroslav Covilo,193.04,205,205,2007-02-22,54.0,2016-03-24,67.0,20,29
237620,Rafal Janicki,187.96,183,183,2007-02-22,53.0,2016-05-05,66.0,14,23
237631,Valentin Eysseric,180.34,161,161,2007-02-22,65.0,2015-12-24,74.0,14,23
237645,Andreas Hirzel,190.5,196,196,2007-02-22,57.0,2015-11-26,58.0,13,22
237646,Jimmy De Jonghe,170.18,148,148,2007-02-22,54.0,2014-07-18,63.0,15,22
238438,Simon Zoller,177.8,154,154,2007-02-22,65.0,2016-05-12,73.0,15,24
238529,Wojciech Golla,182.88,176,176,2007-02-22,56.0,2016-01-14,68.0,15,24
238766,David Hopkirk,180.34,157,157,2007-02-22,49.0,2010-08-30,49.0,14,17
238786,Zakarya Bergdich,175.26,150,150,2007-02-22,54.0,2016-04-28,69.0,18,27
238838,Jacopo Sala,182.88,165,165,2007-02-22,63.0,2016-05-12,72.0,15,24
238841,Jose Recio,182.88,163,163,2007-02-22,65.0,2016-01-21,76.0,16,25
238851,Bruno Turco,180.34,170,170,2007-02-22,64.0,2013-02-15,63.0,15,21
238879,Kaye Coppoolse,182.88,174,174,2007-02-22,60.0,2011-08-30,60.0,16,20
239061,Salih Ucan,182.88,143,143,2007-02-22,71.0,2016-05-12,73.0,13,22
239213,Michele Camporese,185.42,165,165,2007-02-22,73.0,2016-04-07,67.0,14,23
239219,Mateo Kovacic,177.8,170,170,2007-02-22,75.0,2016-04-28,78.0,12,21
239253,Adrian Rakowski,180.34,154,154,2007-02-22,44.0,2016-03-24,63.0,16,25
239256,Francesco Grandolfo,180.34,179,179,2007-02-22,56.0,2012-08-31,61.0,14,20
239259,Valere Germain,180.34,161,161,2007-02-22,65.0,2016-04-21,78.0,16,26
239287,Josef Martinez,172.72,157,157,2007-02-22,62.0,2016-04-28,73.0,13,22
239350,Cristiano Biraghi,182.88,172,172,2007-02-22,63.0,2015-10-16,73.0,14,23
239351,Arnaud De Greef,182.88,176,176,2007-02-22,63.0,2012-02-22,61.0,14,19
239352,Massimo Bruno,177.8,163,163,2007-02-22,55.0,2016-01-28,71.0,13,22
239527,Grilo,177.8,159,159,2007-02-22,64.0,2014-09-18,63.0,15,23
239528,Zakaria M'Sila,177.8,165,165,2007-02-22,56.0,2016-03-24,60.0,14,23
239559,Kevin Kraus,190.5,201,201,2007-02-22,62.0,2016-04-21,69.0,14,23
239594,Francois D'Onofrio,180.34,154,154,2007-02-22,62.0,2013-05-10,61.0,16,22
239599,Houdret,190.5,168,168,2007-02-22,53.0,2016-06-16,62.0,13,22
239774,Joshua Brillante,177.8,161,161,2007-02-22,54.0,2016-03-17,63.0,13,22
239807,Saido Berahino,180.34,183,183,2007-02-22,59.0,2015-09-21,76.0,13,22
239856,Jon Flanagan,180.34,152,152,2007-02-22,57.0,2016-03-24,72.0,14,23
239919,Sam Winnall,175.26,157,157,2007-02-22,54.0,2016-02-11,67.0,16,25
239920,Matt Doherty,182.88,196,196,2007-02-22,51.0,2016-04-28,68.0,15,24
239946,Alfredo Morales,182.88,170,170,2007-02-22,56.0,2015-11-26,71.0,16,25
239958,Maurice Brunner,177.8,159,159,2007-02-22,58.0,2015-02-27,52.0,16,24
239959,Kevin Bigler,172.72,154,154,2007-02-22,54.0,2015-09-21,57.0,14,22
239964,Cristiano Piccini,182.88,170,170,2007-02-22,64.0,2015-10-16,73.0,14,23
239965,Isma Lopez,180.34,165,165,2007-02-22,58.0,2016-02-04,73.0,17,26
239981,Juan Sanchez Mino,177.8,172,172,2007-02-22,57.0,2016-01-21,72.0,17,26
240044,Jens Naessens,187.96,170,170,2007-02-22,54.0,2015-12-10,70.0,15,24
240054,Pablo Sarabia,175.26,154,154,2007-02-22,69.0,2016-04-28,77.0,14,23
240205,Jetro Willems,170.18,161,161,2007-02-22,61.0,2016-05-05,78.0,12,22
240235,Danilo Pereira,187.96,176,176,2007-02-22,65.0,2016-04-21,80.0,15,24
240236,Massadio Haidara,180.34,165,165,2007-02-22,64.0,2016-03-10,72.0,14,23
240337,Lorenzo Ebicilio,177.8,165,165,2007-02-22,67.0,2015-11-12,70.0,15,24
240338,Richard Strebinger,193.04,198,198,2007-02-22,61.0,2016-02-18,64.0,14,23
240346,Elvis Manu,172.72,154,154,2007-02-22,66.0,2016-04-21,73.0,13,22
240348,Matthias Ostrzolek,177.8,159,159,2007-02-22,61.0,2015-09-21,73.0,16,25
240367,Salif Sane,195.58,187,187,2007-02-22,67.0,2016-05-05,77.0,16,25
240477,Loiik Landre,182.88,165,165,2007-02-22,65.0,2015-09-21,70.0,14,23
240478,Neeskens Kebano,170.18,143,143,2007-02-22,66.0,2016-05-12,75.0,14,24
240537,Danny da Costa,185.42,185,185,2007-02-22,63.0,2015-10-09,69.0,13,22
240538,Ben Mee,180.34,163,163,2007-02-22,50.0,2016-03-10,73.0,17,26
240539,Omar Elabdellaoui,177.8,161,161,2007-02-22,63.0,2016-01-14,73.0,15,24
240540,Chris Chantler,172.72,154,154,2007-02-22,59.0,2015-02-20,59.0,16,24
240556,Abel Tamata,182.88,170,170,2007-02-22,62.0,2016-03-24,68.0,16,25
240561,Gerrit Pressel,180.34,159,159,2007-02-22,55.0,2011-02-22,55.0,16,20
240788,Ted van de Pavert,193.04,181,181,2007-02-22,59.0,2016-04-21,68.0,15,24
240790,Gregor Breinburg,172.72,157,157,2007-02-22,57.0,2016-01-21,66.0,15,24
240837,Jonathan Schmid,177.8,172,172,2007-02-22,57.0,2016-06-23,75.0,16,25
240935,Miguel Lourenco,185.42,176,176,2007-02-22,58.0,2015-10-16,66.0,14,23
241424,Michael Devlin,187.96,174,174,2007-02-22,57.0,2016-03-10,59.0,13,22
241498,Matthew Kennedy,175.26,143,143,2007-02-22,43.0,2016-04-14,63.0,12,21
241501,Glenn Claes,177.8,137,137,2007-02-22,51.0,2016-04-21,67.0,12,22
241728,Jason Lowe,177.8,176,176,2007-02-22,60.0,2015-10-02,66.0,15,24
241747,Javier Fernandez Annunziata,177.8,146,146,2007-02-22,61.0,2013-07-05,61.0,19,25
241825,Francisco Alcacer,175.26,157,157,2007-02-22,66.0,2016-04-21,80.0,13,22
241996,George Long,193.04,207,207,2007-02-22,54.0,2015-11-06,64.0,13,22
241997,Liassine Cadamuro,187.96,179,179,2007-02-22,61.0,2015-07-03,72.0,18,27
242094,Joel Campbell,177.8,159,159,2007-02-22,65.0,2016-03-17,76.0,15,24
242151,Borja Ekiza,180.34,161,161,2007-02-22,71.0,2016-03-10,75.0,18,28
242156,Djibril Sidibe,182.88,161,161,2007-02-22,42.0,2015-10-23,75.0,14,23
242229,David Wijns,180.34,170,170,2007-02-22,59.0,2013-11-15,63.0,20,26
242234,Jeremy Dumesnil,182.88,168,168,2007-02-22,60.0,2015-07-03,60.0,20,29
242243,William Dutoit,182.88,172,172,2007-02-22,66.0,2016-02-04,70.0,18,27
242260,Jonas Heymans,180.34,174,174,2007-02-22,58.0,2015-07-03,64.0,14,22
242300,Michael Clepkens,187.96,194,194,2007-02-22,65.0,2014-04-04,65.0,21,28
242306,Marcin Kalkowski,185.42,187,187,2007-02-22,63.0,2015-11-06,65.0,17,26
242308,Dong-Won Ji,187.96,170,170,2007-02-22,66.0,2016-04-28,71.0,15,24
242418,Ignasi Miquel,193.04,187,187,2007-02-22,63.0,2015-10-16,69.0,14,23
242469,Rafinha,175.26,157,157,2007-02-22,64.0,2016-04-21,79.0,14,23
242477,Nacho Cases,175.26,146,146,2007-02-22,68.0,2016-04-28,73.0,19,28
242709,Roberto Firmino,180.34,168,168,2007-02-22,73.0,2016-03-10,82.0,15,24
242719,Adrien Trebel,172.72,159,159,2007-02-22,62.0,2016-03-24,74.0,15,25
242783,Diogo Figueiras,167.64,141,141,2007-02-22,61.0,2016-02-04,77.0,15,24
242872,Josue,187.96,174,174,2007-02-22,59.0,2016-05-12,72.0,14,23
242874,Ricardo Ferreira,190.5,168,168,2007-02-22,59.0,2016-04-07,73.0,14,23
242877,Tiago Ferreira,182.88,165,165,2007-02-22,61.0,2016-04-28,66.0,13,22
242879,Joao Amorim,177.8,161,161,2007-02-22,58.0,2015-09-21,67.0,14,23
242882,Tiago Rodrigues,177.8,165,165,2007-02-22,62.0,2016-04-14,74.0,15,24
242887,Christian Atsu,172.72,150,150,2007-02-22,68.0,2016-05-12,76.0,15,24
242889,Alhassan Wakaso,180.34,176,176,2007-02-22,67.0,2015-12-10,71.0,15,23
242892,Ruben Ferreira,182.88,143,143,2007-02-22,59.0,2016-04-14,76.0,17,26
242894,Kanu,180.34,163,163,2007-02-22,61.0,2014-04-18,64.0,14,22
242901,Rafael Amorim,193.04,196,196,2007-02-22,64.0,2016-01-14,65.0,19,28
242903,Sergio Romeo Marakis,177.8,172,172,2007-02-22,60.0,2014-07-18,64.0,15,22
242904,Arsenio,180.34,159,159,2007-02-22,65.0,2015-05-22,69.0,17,25
242958,Jean-Christophe Bahebeck,182.88,168,168,2007-02-22,66.0,2016-02-25,73.0,13,22
243068,Adam Taggart,182.88,152,152,2007-02-22,54.0,2016-01-28,66.0,13,22
243127,Akaki Gogia,177.8,161,161,2007-02-22,66.0,2016-01-21,68.0,15,24
243131,William Gross,182.88,181,181,2007-02-22,51.0,2014-01-03,58.0,14,21
243160,Gary Mackay-Steven,175.26,154,154,2007-02-22,64.0,2016-01-14,69.0,16,25
243163,David Timor Copovi,185.42,170,170,2007-02-22,58.0,2016-01-28,74.0,17,26
243164,Julian Draxler,187.96,165,165,2007-02-22,68.0,2016-03-17,82.0,13,22
243240,David Biton,187.96,179,179,2007-02-22,63.0,2014-07-18,67.0,18,26
243248,Chris Mavinga,182.88,172,172,2007-02-22,62.0,2016-04-14,69.0,15,24
243250,Gregory Mertens,190.5,172,172,2007-02-22,52.0,2015-04-10,66.0,16,24
243421,Jody Lukoki,172.72,134,134,2007-02-22,64.0,2015-04-10,67.0,14,22
243422,Geoffrey Castillion,190.5,172,172,2007-02-22,64.0,2014-12-12,63.0,15,23
243424,Rodney Sneijder,170.18,148,148,2007-02-22,64.0,2013-12-06,66.0,15,22
243425,Ouasim Bouy,185.42,165,165,2007-02-22,66.0,2016-04-14,70.0,13,22
243429,Giliano Wijnaldum,180.34,168,168,2007-02-22,58.0,2015-09-21,67.0,14,23
243430,Mitchell te Vrede,193.04,183,183,2007-02-22,58.0,2016-04-21,68.0,15,24
243439,Thomas Bruns,177.8,152,152,2007-02-22,56.0,2016-04-07,70.0,15,24
243440,Dammyano Grootfaam,182.88,152,152,2007-02-22,58.0,2011-08-30,59.0,15,20
243456,Mark Janssen,182.88,165,165,2007-02-22,57.0,2013-02-15,59.0,14,20
243465,Stefano Marzo,180.34,159,159,2007-02-22,62.0,2016-04-14,68.0,15,25
243466,Imad Najah,182.88,170,170,2007-02-22,59.0,2014-01-31,65.0,16,22
243473,Peter van Ooijen,177.8,148,148,2007-02-22,64.0,2015-09-21,68.0,15,23
243481,Dries Wuytens,182.88,176,176,2007-02-22,58.0,2016-02-18,69.0,15,24
243482,Benjamin van Leer,187.96,168,168,2007-02-22,68.0,2016-04-14,69.0,14,24
243486,Collin van Eijk,182.88,161,161,2007-02-22,57.0,2011-02-22,57.0,15,19
243489,Thijs Bouma,177.8,157,157,2007-02-22,59.0,2015-09-21,64.0,14,23
243490,Filip Bednarek,187.96,179,179,2007-02-22,60.0,2016-04-28,62.0,14,23
243492,Ninos Gouriye,177.8,170,170,2007-02-22,55.0,2015-07-03,65.0,16,24
243493,Stefan Thesker,190.5,185,185,2007-02-22,62.0,2016-02-04,68.0,15,24
243496,Nils Roeseler,193.04,172,172,2007-02-22,59.0,2013-11-15,64.0,15,21
243500,Ludcinio Marengo,175.26,154,154,2007-02-22,64.0,2015-12-03,64.0,15,24
243501,Kai Heerings,190.5,179,179,2007-02-22,63.0,2015-12-24,65.0,17,25
243507,Stefano Lilipaly,170.18,132,132,2007-02-22,63.0,2012-02-22,65.0,17,22
243509,Anouar Kali,172.72,148,148,2007-02-22,60.0,2016-02-18,70.0,15,24
243516,Enzio Boldewijn,182.88,168,168,2007-02-22,61.0,2012-02-22,62.0,14,19
243548,Patrick J. ter Mate,180.34,168,168,2007-02-22,58.0,2014-03-28,60.0,15,22
243608,Cristian Battocchio,170.18,141,141,2007-02-22,59.0,2016-04-21,68.0,15,24
243649,Pedro Ramirez,165.1,150,150,2007-02-22,64.0,2015-09-21,65.0,14,23
243781,Hernan,180.34,161,161,2007-02-22,59.0,2016-01-07,71.0,16,25
243789,Victor Garcia,175.26,154,154,2007-02-22,65.0,2016-03-10,67.0,12,21
243827,Pelle Jensen,193.04,187,187,2007-02-22,62.0,2014-01-31,62.0,14,21
243828,Tom Trybull,180.34,159,159,2007-02-22,65.0,2015-09-21,64.0,13,22
243829,Andre Hahn,185.42,176,176,2007-02-22,64.0,2015-09-21,77.0,16,25
243937,Lars Veldwijk,198.12,209,209,2007-02-22,68.0,2016-04-21,72.0,15,24
244035,Simon Murray,182.88,165,165,2007-02-22,60.0,2016-03-17,60.0,14,24
244065,Matan Ohayon,180.34,159,159,2007-02-22,61.0,2013-03-22,63.0,20,27
244128,Akoete Eninful,182.88,154,154,2007-02-22,53.0,2011-08-30,59.0,14,19
244136,Fede Vico,167.64,141,141,2007-02-22,58.0,2016-04-28,70.0,12,21
244155,Zezinho,175.26,161,161,2007-02-22,69.0,2013-03-28,69.0,14,20
244278,Mathias Gehrt,175.26,165,165,2007-02-22,50.0,2016-03-10,67.0,14,23
244377,Diego Rubio,177.8,170,170,2007-02-22,71.0,2016-06-23,69.0,13,23
244398,Stefano Magnasco,175.26,159,159,2007-02-22,66.0,2016-04-14,68.0,14,23
244458,Mustafa Saymak,170.18,139,139,2007-02-22,65.0,2016-03-17,71.0,14,23
244525,Fraser Kerr,187.96,179,179,2007-02-22,58.0,2014-09-18,60.0,14,21
244558,Jerome Roussillon,175.26,176,176,2007-02-22,58.0,2016-03-17,73.0,14,23
244563,Jota,180.34,154,154,2007-02-22,62.0,2016-06-16,70.0,15,25
244774,Esmael Goncalves,182.88,194,194,2007-02-22,66.0,2015-01-09,68.0,15,23
244809,Mattia Valoti,180.34,137,137,2007-02-22,67.0,2016-05-12,71.0,13,22
244811,Davide Zappacosta,182.88,154,154,2007-02-22,60.0,2016-04-28,76.0,14,23
244816,Federico Ceccherini,185.42,159,159,2007-02-22,55.0,2016-05-12,70.0,14,24
244835,Giuseppe De Luca,167.64,154,154,2007-02-22,60.0,2016-05-12,71.0,15,24
244840,Amidu Salifu,182.88,172,172,2007-02-22,55.0,2016-04-21,67.0,14,23
244904,Darwin Andrade,175.26,154,154,2007-02-22,66.0,2016-03-24,70.0,16,25
244911,Paul McCallum,190.5,165,165,2007-02-22,56.0,2015-09-21,62.0,13,22
244953,Ziggy Gordon,180.34,170,170,2007-02-22,61.0,2016-05-05,64.0,13,23
244959,Lewis Toshney,187.96,168,168,2007-02-22,54.0,2015-01-23,59.0,14,22
244963,Rodrigo Ely,187.96,183,183,2007-02-22,63.0,2016-03-10,70.0,13,22
244966,Stefano Sturaro,180.34,174,174,2007-02-22,60.0,2016-05-12,77.0,13,23
244970,Filippo Falco,170.18,154,154,2007-02-22,57.0,2016-04-28,64.0,15,24
245022,Jason Naismith,185.42,183,183,2007-02-22,52.0,2015-02-06,62.0,12,20
245156,Sava Miladinovic Bento,182.88,159,159,2007-02-22,57.0,2015-07-03,55.0,16,24
245161,Sekou Junior Sanogo,182.88,179,179,2007-02-22,63.0,2016-05-12,69.0,17,27
245287,Gaetan Courtet,180.34,159,159,2007-02-22,65.0,2016-02-25,69.0,18,27
245315,Jeffrey Gouweleeuw,187.96,165,165,2007-02-22,58.0,2016-03-03,75.0,15,24
245412,Rafael Crivellaro,182.88,176,176,2007-02-22,62.0,2016-04-21,66.0,18,27
245422,Ryo Miyaichi,182.88,157,157,2007-02-22,68.0,2016-05-12,69.0,14,23
245423,Andre Micael,187.96,183,183,2007-02-22,59.0,2016-04-21,66.0,18,27
245433,Stefanos Kapinos,195.58,201,201,2007-02-22,60.0,2015-09-21,73.0,12,21
245438,Julio Regufe Alves,180.34,157,157,2007-02-22,64.0,2015-07-03,63.0,15,24
245526,Jeong-Ho Hong,185.42,176,176,2007-02-22,63.0,2015-11-06,73.0,17,26
245530,Suk-Young Yun,182.88,163,163,2007-02-22,50.0,2016-06-09,72.0,17,26
245555,Geronimo Rulli,187.96,176,176,2007-02-22,71.0,2016-06-02,79.0,14,24
245572,Juan Manuel Iturbe,170.18,137,137,2007-02-22,72.0,2016-03-31,77.0,13,22
245599,Davy Roef,187.96,187,187,2007-02-22,57.0,2015-09-21,69.0,13,21
245653,Abdelfettah Boukhriss,185.42,161,161,2007-02-22,64.0,2011-02-22,64.0,20,24
246177,Pablo Hernandez,185.42,179,179,2007-02-22,67.0,2015-09-21,77.0,20,28
246187,Juan Calahorro,182.88,165,165,2007-02-22,64.0,2015-04-17,63.0,18,26
246201,Sergio Alvarez,177.8,165,165,2007-02-22,61.0,2016-04-07,76.0,20,29
246218,David Junca,175.26,148,148,2007-02-22,55.0,2016-04-28,70.0,13,22
246316,Rory McKenzie,175.26,165,165,2007-02-22,53.0,2015-09-21,64.0,13,21
246317,Liam Polworth,177.8,141,141,2007-02-22,52.0,2016-05-05,59.0,12,21
246330,Benjamin Morel,180.34,154,154,2007-02-22,62.0,2012-02-22,61.0,19,24
246331,Willy Boly,190.5,179,179,2007-02-22,64.0,2016-02-04,74.0,16,25
246332,Ziri Hammar,180.34,163,163,2007-02-22,65.0,2015-07-03,64.0,14,22
246414,Andre Carrillo,180.34,161,161,2007-02-22,71.0,2016-06-16,79.0,15,25
246422,Juan Carlos,187.96,181,181,2007-02-22,55.0,2016-01-21,70.0,19,28
246438,Gerard Moreno,177.8,165,165,2007-02-22,61.0,2016-01-14,75.0,14,23
246552,Jason Adesanya,185.42,172,172,2007-02-22,51.0,2014-09-18,62.0,13,21
246571,Benedikt Roecker,198.12,198,198,2007-02-22,60.0,2016-04-21,69.0,17,26
246575,Raheem Sterling,170.18,152,152,2007-02-22,61.0,2016-03-24,81.0,12,21
247169,Imanol Iriberri,177.8,163,163,2007-02-22,63.0,2016-04-14,64.0,19,29
248123,Lion Kaak,180.34,176,176,2007-02-22,64.0,2016-06-30,64.0,15,25
248150,Leon van Dijk,177.8,150,150,2007-02-22,57.0,2013-11-15,58.0,14,21
248151,Joey Pelupessy,172.72,139,139,2007-02-22,62.0,2015-12-17,68.0,13,22
248152,Mark Engberink,180.34,165,165,2007-02-22,58.0,2015-04-10,58.0,14,22
248154,Cas Peters,182.88,179,179,2007-02-22,68.0,2016-02-25,68.0,13,22
248169,Chaker Alhadhur,172.72,143,143,2007-02-22,56.0,2016-02-11,67.0,15,24
248437,Alexander Schwolow,187.96,183,183,2007-02-22,62.0,2016-04-07,69.0,14,23
248453,Paul Pogba,190.5,185,185,2007-02-22,55.0,2016-05-12,86.0,13,23
248454,Ryan Tunnicliffe,182.88,176,176,2007-02-22,61.0,2016-03-10,67.0,14,23
248457,Mateusz Szczepaniak,182.88,161,161,2007-02-22,61.0,2016-03-03,64.0,16,25
248689,Michy Batshuayi,180.34,172,172,2007-02-22,58.0,2016-04-14,79.0,13,22
248714,Mario Bilate,190.5,190,190,2007-02-22,62.0,2015-09-21,63.0,15,24
249057,Wojciech Pawlowski,190.5,181,181,2007-02-22,48.0,2015-01-02,64.0,14,21
249059,Lukasz Zejdler,172.72,141,141,2007-02-22,56.0,2016-03-10,58.0,14,23
249225,Dejan Meleg,175.26,161,161,2007-02-22,66.0,2015-03-13,66.0,12,20
249237,Uros Vitas,187.96,187,187,2007-02-22,65.0,2016-04-07,66.0,14,23
249550,Nika Dzalamidze,172.72,154,154,2007-02-22,49.0,2016-03-10,65.0,15,24
249761,Dan Nistor,180.34,159,159,2007-02-22,69.0,2015-04-17,70.0,18,26
251131,Denis Prychynenko,187.96,187,187,2007-02-22,64.0,2015-11-26,62.0,15,23
251243,Lloyd Palun,177.8,170,170,2007-02-22,57.0,2016-04-14,69.0,18,27
251244,Andre Ramalho Silva,182.88,179,179,2007-02-22,64.0,2016-04-28,71.0,15,24
251256,Javier Espinosa Gonzalez,175.26,154,154,2007-02-22,57.0,2016-04-28,72.0,14,23
251384,Federico Viviani,180.34,165,165,2007-02-22,69.0,2016-05-12,73.0,14,24
251925,Gerard Deulofeu,177.8,161,161,2007-02-22,66.0,2015-12-10,80.0,12,21
252283,Bruno Lopes,180.34,165,165,2007-02-22,64.0,2016-04-21,68.0,20,29
252650,Gianluca Caprari,172.72,157,157,2007-02-22,70.0,2016-04-28,70.0,13,22
252672,Michal Szromnik,190.5,176,176,2007-02-22,50.0,2016-02-04,50.0,13,22
252677,Vladimir Boljevic,175.26,161,161,2007-02-22,54.0,2014-08-15,61.0,19,26
252969,Lucas Andersen,180.34,161,161,2007-02-22,62.0,2016-03-10,73.0,12,21
